time_s,ch0_std_kPa,ch1_std_kPa,ch2_std_kPa,ch3_std_kPa,ch4_std_kPa,ch5_std_kPa,ch6_std_kPa,ch7_std_kPa
5.2,0.001809949824538497,0.0011565977552057327,0.0018743042246472756,0.0016352307457471425,0.00115356590003098,0.0008895791254341362,0.0013429923944045857,0.0011272940329544452
5.25,0.0011516873158411481,0.0009952150828964011,0.0010159945363825457,0.0014916091844661258,0.0012121830534626524,0.0008126449635201665,0.001352441480872154,0.0011795000670467432
5.3,0.0011516873158411481,0.0010130999104587016,0.0010159945363825457,0.0014789461222955644,0.0012106668764421884,0.0008126449635201665,0.001352441480872154,0.0011623498366916706
5.35,0.0011496388075196067,0.0009952150828964011,0.0010567566862232547,0.0014983378546011028,0.0012306046298881052,0.0008126449635201665,0.001352441480872154,0.00117223665507875
5.4,0.0011467861035724754,0.00098145248463277,0.0011693797413979109,0.0014242520414417643,0.0012121830534626528,0.0007755998337034476,0.001018251803187142,0.00117223665507875
5.45,0.0010975743199233042,0.0008947944696169861,0.001265556262305725,0.0014218068412683769,0.0011927074328636354,0.0006558247650470194,0.0009583148474999042,0.0010688540497148583
5.5,0.0008137216091163227,0.0008732977611283778,0.001265556262305725,0.0013479371995302877,0.0011927074328636354,0.0006225162894352591,0.0009433440301309292,0.0010688540497148583
5.55,0.0008137216091163227,0.0008732977611283778,0.0013566164392580984,0.0013327032524848431,0.0011927074328636354,0.0005855400437691184,0.0009587938851941564,0.0010688540497148583
5.6,0.0008137216091163227,0.0008947944696169861,0.0013488089984448248,0.001316595795905458,0.0011927074328636354,0.0005441488391825086,0.0009587938851941564,0.0010761325310991267
5.65,0.0008137216091163227,0.00098145248463277,0.0013566164392580984,0.0013815829430661893,0.0011927074328636354,0.0005441488391825086,0.0009409070742900017,0.0010825140805984445
5.7,0.0008108951969324791,0.0009975561975883562,0.001382433524253376,0.001395625819685001,0.0011927074328636354,0.0005855400437691184,0.0009409070742900017,0.0010880144806959605
5.75,0.0008108951969324791,0.0009975561975883562,0.0013982861229493316,0.001395625819685001,0.0012121830534626528,0.0005384217298583627,0.0009587938851941564,0.0010537106445552306
5.8,0.0008108951969324791,0.00098145248463277,0.001388730149658835,0.001395625819685001,0.0011927074328636354,0.0005384217298583627,0.0009754120008635129,0.0010537106445552306
5.85,0.0008670946091543245,0.0009975561975883562,0.0014113606114350178,0.001395625819685001,0.0011927074328636354,0.0005855400437691184,0.0009754120008635129,0.0010537106445552306
5.9,0.000870863985724897,0.0009975561975883562,0.0014113606114350178,0.0013733617327490936,0.0011927074328636354,0.0005855400437691184,0.0009754120008635129,0.0010567566862232627
5.95,0.000870863985724897,0.0009975561975883562,0.001421733635605584,0.0013598094104149536,0.0011927074328636354,0.0005855400437691184,0.0009754120008635129,0.0010589270657662244
6.0,0.0008735664641840018,0.0009975561975883562,0.001421733635605584,0.0013667240737901551,0.0012106668764421884,0.0005855400437691184,0.0009587938851941564,0.0010159945363825559
6.05,0.000870863985724897,0.0009975561975883562,0.001421733635605584,0.001386930247057901,0.0011927074328636354,0.0005855400437691184,0.0009433440301309292,0.0011469729459649563
6.1,0.0008735664641840018,0.0010296601381038313,0.001421733635605584,0.0013894368261556781,0.0011736911946539275,0.0005855400437691184,0.0009433440301309292,0.0011441135950452505
6.15,0.0008752119276880009,0.0010599268361350157,0.0014646863563401564,0.0014071377809915745,0.0011535659000309804,0.0005855400437691184,0.0009433440301309292,0.001175678701075803
6.2,0.0008752119276880009,0.0010885095595466723,0.001515228816828323,0.0015467213513673142,0.0011535659000309804,0.0005855400437691184,0.0009583148474999042,0.0012830782501150866
6.25,0.0008752119276880009,0.0010885095595466723,0.001515228816828323,0.0015467213513673142,0.0011736911946539275,0.0005855400437691184,0.0009583148474999042,0.0013793166009710438
6.3,0.0008758063340110512,0.0010885095595466723,0.0016247938644766092,0.0015893780069510257,0.0011927074328636354,0.0006276779363947187,0.0009721111047611729,0.0014585763257228652
6.35,0.0008758063340110512,0.0010885095595466723,0.0016597073752407645,0.0016303561649191325,0.0011927074328636354,0.0006276779363947187,0.0009847821679779413,0.0014585763257228652
6.4,0.0008210719722859069,0.0010710304022057359,0.0016769371983908496,0.0016697794061809933,0.0012106668764421888,0.0006276779363947187,0.0009721111047611729,0.001472030390103338
6.45,0.0008217055433669651,0.0010710304022057359,0.0016769371983908496,0.0016697794061809933,0.001227615907491643,0.0005875893331994664,0.0009721111047611729,0.0014621608275816706
6.5,0.0008217055433669651,0.0010975966323504003,0.001658138863242741,0.001661384964419756,0.0012435958395897347,0.0006265682365888316,0.0009847821679779413,0.0014828874205551974
6.55,0.0008212210918094175,0.001103058826858389,0.0016616981724508638,0.0016708313951504638,0.0012361890087305102,0.0005829411704136727,0.00105152949826159,0.0014718432148091126
6.6,0.0008212210918094175,0.0011263739908871032,0.001664698293434361,0.0016505731843013609,0.0012745947735396893,0.0005829411704136727,0.001076132531099111,0.0014718432148091126
6.65,0.0008217055433669651,0.0011464870924093413,0.0016856041126224765,0.0016588611780867344,0.0013309885845659592,0.0005829411704136727,0.0010449587434488434,0.0014828874205551974
6.7,0.0008217055433669651,0.0011689887483964728,0.0017040994988676067,0.0016372961783105249,0.0013402710660953038,0.0005829411704136727,0.0010449587434488434,0.0014828874205551974
